"Player","Squad","Nation","Pos","Pos2","Age","Progression_Carries","Progression_Passes_Delivered","Progression_Passes_Recived","Total_Passes_Completed","Total_Passes_Attempted","Total_Pass_Percentage","Short_Passes_Completed","Short_Passes_Attempted","Short_Pass_Percentage","Long_Passes_Completed","Long_Passes_Attempted","Long_Pass_Percentage","Medium_Passes_Completed","Medium_Passes_Attempted","Medium_Pass_Percentage","Key_Passes","Passes_Into_Penalty_Area","Crosses_Into_Penalty_Area","Live_Pass","Dead_Pass","Free_Kicks","Through_Balls","Switches","Crosses","Throw_Ins","Corner_Kicks","Offside","Touches","Take_Ons_Attempted","Take_Ons_Wins","Take_On_Win_Percentage","Take_Ons_Tackled","Take_Ons_Tackled_Percentage"
"Antonio Candreva","Sampdoria","ITA","MF",NA,33,122,196,180,1093,1640,66.6,548,611,89.7,180,385,46.8,336,513,65.5,63,67,24,1405,227,59,2,60,291,62,106,8,1891,51,29,56.9,22,43.1
"Antonio Mazzotta","Crotone","ITA","DF",NA,30,1,0,2,7,11,63.6,5,7,71.4,0,1,0,2,3,66.7,0,0,0,10,1,0,0,0,2,1,0,0,15,1,1,100,0,0
"Antonio Sanabria","Torino","PAR","FW",NA,24,11,20,48,195,260,75,112,144,77.8,14,18,77.8,53,66,80.3,7,8,1,255,5,0,0,4,2,1,0,0,364,21,11,52.4,10,47.6
"Arkadiusz Reca","Crotone","POL","DF",NA,25,85,66,170,718,1029,69.8,356,431,82.6,50,105,47.6,289,405,71.4,26,25,11,847,177,8,0,12,81,168,0,5,1338,63,37,58.7,26,41.3
"Armando Izzo","Torino","ITA","DF",NA,28,35,103,20,973,1207,80.6,424,466,91,147,250,58.8,384,451,85.1,5,8,6,1122,82,63,0,15,22,19,0,3,1429,18,12,66.7,6,33.3
"Arthur Melo","Juventus","BRA","MF",NA,23,9,79,13,1016,1085,93.6,437,464,94.2,102,116,87.9,450,464,97,17,7,0,1054,29,25,0,9,3,1,3,2,1175,24,19,79.2,5,20.8
"Artur Ioniță","Benevento","MDA","MF",NA,29,30,64,54,574,754,76.1,326,383,85.1,28,52,53.8,184,231,79.7,13,12,3,738,12,9,0,4,25,3,0,4,1017,25,17,68,8,32
"Arturo Calabresi","Bologna","ITA","DF","FW",24,0,0,0,15,20,75,8,11,72.7,0,1,0,7,7,100,0,0,0,16,4,0,0,0,1,4,0,0,21,1,1,100,0,0
"Arturo Calabresi","Cagliari","ITA","DF",NA,24,2,2,1,15,20,75,8,11,72.7,0,1,0,7,7,100,0,0,0,16,4,0,0,0,1,4,0,0,21,1,1,100,0,0
"Arturo Calabresi","Cagliari","ITA","DF",NA,24,2,2,1,3,5,60,1,1,100,1,2,50,1,2,50,0,0,0,3,2,0,0,0,0,2,0,0,21,1,1,100,0,0
"Arturo Calabresi","Bologna","ITA","DF","FW",24,0,0,0,3,5,60,1,1,100,1,2,50,1,2,50,0,0,0,16,4,0,0,0,1,4,0,0,21,1,1,100,0,0
"Arturo Calabresi","Cagliari","ITA","DF",NA,24,2,2,1,15,20,75,8,11,72.7,0,1,0,7,7,100,0,0,0,3,2,0,0,0,0,2,0,0,21,1,1,100,0,0
"Arturo Calabresi","Bologna","ITA","DF","FW",24,0,0,0,3,5,60,1,1,100,1,2,50,1,2,50,0,0,0,3,2,0,0,0,0,2,0,0,21,1,1,100,0,0
"Arturo Calabresi","Cagliari","ITA","DF",NA,24,2,2,1,3,5,60,1,1,100,1,2,50,1,2,50,0,0,0,16,4,0,0,0,1,4,0,0,21,1,1,100,0,0
"Arturo Calabresi","Bologna","ITA","DF","FW",24,0,0,0,15,20,75,8,11,72.7,0,1,0,7,7,100,0,0,0,3,2,0,0,0,0,2,0,0,21,1,1,100,0,0
"Arturo Vidal","Inter","CHI","MF",NA,33,18,94,39,645,753,85.7,276,313,88.2,66,86,76.7,277,305,90.8,10,15,3,734,15,13,2,12,8,2,0,4,892,5,3,60,2,40
"Ashley Young","Inter","ENG","DF",NA,35,31,42,100,542,679,79.8,307,333,92.2,24,46,52.2,198,255,77.6,29,21,8,549,125,11,0,1,44,103,11,5,795,13,5,38.5,8,61.5
"Bartosz Bereszyński","Sampdoria","POL","DF",NA,28,42,103,81,1203,1496,80.4,665,728,91.3,69,139,49.6,420,526,79.8,8,19,6,1218,274,41,0,2,46,233,0,4,1788,33,18,54.5,15,45.5
"Bastos","Lazio","ANG","DF",NA,29,1,3,1,38,41,92.7,21,22,95.5,1,1,100,13,15,86.7,0,2,0,39,2,2,0,0,0,0,0,0,52,4,2,50,2,50
"Berat Djimsiti","Atalanta","ALB","DF",NA,27,42,150,51,1568,1798,87.2,777,845,92,113,166,68.1,634,706,89.8,21,23,2,1706,91,40,0,10,9,51,0,1,2093,13,10,76.9,3,23.1
"Borja Mayoral","Roma","ESP","FW",NA,23,27,35,113,291,372,78.2,169,205,82.4,28,34,82.4,77,96,80.2,23,10,0,342,30,2,0,7,7,2,1,0,504,22,10,45.5,12,54.5
"Borja Valero","Fiorentina","ESP","MF","FW",35,12,29,15,268,296,90.5,128,135,94.8,21,24,87.5,105,117,89.7,2,2,0,280,15,8,1,1,2,1,2,1,363,14,6,42.9,8,57.1
"Bosko Sutalo","Atalanta","CRO","DF",NA,20,6,10,9,128,165,77.6,82,97,84.5,7,8,87.5,36,47,76.6,2,0,0,154,11,4,0,0,3,7,0,0,194,3,2,66.7,1,33.3
"Botond Balogh","Parma","HUN","DF",NA,18,1,2,1,59,79,74.7,12,16,75,11,18,61.1,35,42,83.3,0,0,0,75,4,1,0,0,0,3,0,0,105,1,1,100,0,0
"Brahim Díaz","Milan","MAR","MF","FW",20,43,43,69,415,488,85,242,267,90.6,22,36,61.1,113,130,86.9,20,11,2,456,29,6,1,0,16,3,15,3,650,50,25,50,25,50
"Bram Nuytinck","Udinese","NED","DF",NA,30,14,54,2,697,835,83.5,235,260,90.4,74,131,56.5,380,419,90.7,3,1,1,796,33,31,0,7,3,2,0,6,1026,5,4,80,1,20
"Brian Oddei","Sassuolo","ITA","FW","MF",17,3,1,5,15,23,65.2,7,9,77.8,3,5,60,5,5,100,2,3,3,23,0,0,0,0,7,0,0,0,39,4,3,75,1,25
"Bruno Alves","Parma","POR","DF",NA,38,0,50,6,790,931,84.9,142,160,88.8,190,256,74.2,456,499,91.4,2,3,1,894,33,29,0,11,8,2,0,4,1096,2,1,50,1,50
"Bruno Peres","Roma","BRA","DF",NA,30,54,36,111,629,767,82,321,354,90.7,63,98,64.3,231,276,83.7,28,16,8,647,116,10,0,7,68,97,9,4,910,26,15,57.7,11,42.3
"Bryan Cristante","Roma","ITA","DF","MF",25,24,142,33,1224,1481,82.6,394,445,88.5,186,304,61.2,630,679,92.8,16,21,3,1420,52,48,5,13,12,3,1,9,1694,27,23,85.2,4,14.8
"Bryan Dabo","Benevento","BFA","MF",NA,28,25,60,44,437,570,76.7,229,277,82.7,33,53,62.3,158,197,80.2,7,8,2,553,15,11,0,0,14,4,0,2,703,29,19,65.5,10,34.5
"Bryan Reynolds","Roma","USA","DF",NA,19,8,9,16,122,148,82.4,71,81,87.7,9,15,60,39,46,84.8,1,3,0,118,30,3,0,1,7,27,0,0,175,4,2,50,2,50
"Carles Pérez","Roma","ESP","MF","FW",22,32,16,65,236,306,77.1,144,163,88.3,16,29,55.2,71,92,77.2,15,3,0,281,20,3,2,2,25,0,15,5,422,32,17,53.1,15,46.9
"Charalambos Lykogiannis","Cagliari","GRE","DF",NA,26,39,79,92,809,1201,67.4,394,454,86.8,69,180,38.3,333,480,69.4,14,18,10,918,279,43,0,7,118,209,27,4,1495,24,13,54.2,11,45.8
"Chris Smalling","Roma","ENG","DF",NA,30,0,20,2,620,684,90.6,163,175,93.1,68,96,70.8,377,393,95.9,2,0,0,661,23,18,0,2,1,2,0,0,806,4,4,100,0,0
"Christian Eriksen","Inter","DEN","MF",NA,28,28,86,49,863,1061,81.3,394,434,90.8,97,174,55.7,346,398,86.9,30,17,4,942,113,36,0,9,103,1,75,6,1185,15,11,73.3,4,26.7
"Christian Kouamé","Fiorentina","CIV","FW",NA,22,12,16,86,234,326,71.8,166,212,78.3,5,7,71.4,47,62,75.8,12,6,1,310,16,2,1,2,6,3,0,0,467,27,16,59.3,11,40.7
"Christian Maggio","Benevento","ITA","DF",NA,38,5,7,8,106,141,75.2,64,73,87.7,5,13,38.5,36,45,80,0,0,0,112,29,3,0,0,3,26,0,0,169,6,3,50,3,50
"Christian Oliva","Cagliari","URU","MF",NA,24,8,18,2,153,189,81,76,91,83.5,9,19,47.4,63,69,91.3,2,2,0,177,12,12,0,0,2,0,0,0,228,2,2,100,0,0
"Ciro Immobile","Lazio","ITA","FW",NA,30,74,84,250,651,897,72.6,393,488,80.5,41,65,63.1,155,214,72.4,53,32,1,867,27,3,3,3,18,10,6,3,1218,47,27,57.4,20,42.6
"Claudio Terzi","Spezia","ITA","DF",NA,36,20,83,1,1125,1348,83.5,349,371,94.1,238,349,68.2,527,584,90.2,5,5,0,1247,86,83,0,32,4,3,0,15,1515,4,3,75,1,25
"Cristian Ansaldi","Torino","ARG","DF","FW",33,91,66,93,674,997,67.6,308,350,88,106,248,42.7,242,345,70.1,36,40,34,757,239,32,0,26,177,185,22,1,1205,54,28,51.9,26,48.1
"Cristian Romero","Atalanta","ARG","DF",NA,22,26,71,8,1134,1315,86.2,372,441,84.4,117,146,80.1,631,677,93.2,9,7,0,1261,53,47,1,4,0,6,0,1,1662,14,7,50,7,50
"Cristián Zapata","Genoa","COL","DF",NA,33,2,10,1,429,494,86.8,137,153,89.5,45,67,67.2,240,255,94.1,1,1,0,465,27,24,0,1,0,2,0,2,607,2,1,50,1,50
"Cristiano Biraghi","Fiorentina","ITA","DF",NA,27,91,117,225,1175,1735,67.7,580,656,88.4,124,338,36.7,414,597,69.3,49,39,27,1313,413,86,0,4,286,242,85,9,1966,29,13,44.8,16,55.2
"Cristiano Piccini","Atalanta","ITA","DF",NA,27,1,2,3,14,18,77.8,7,8,87.5,2,4,50,3,3,100,0,0,0,12,6,0,0,0,0,6,0,0,25,3,1,33.3,2,66.7
"Cristiano Ronaldo","Juventus","POR","FW",NA,35,154,117,277,838,1078,77.7,519,602,86.2,36,63,57.1,231,288,80.2,36,32,7,1017,52,15,3,2,64,18,5,9,1442,95,58,61.1,37,38.9
"Daam Foulon","Benevento","BEL","DF",NA,21,16,36,20,321,447,71.8,159,194,82,20,50,40,133,174,76.4,4,7,4,354,92,12,0,0,27,79,1,1,556,14,6,42.9,8,57.1
"Daniel Bessa","Hellas Verona","ITA","MF",NA,27,19,35,39,252,299,84.3,141,150,94,19,31,61.3,72,86,83.7,14,10,3,291,7,4,2,1,16,0,3,1,368,5,3,60,2,40
"Daniel Maldini","Milan","ITA","FW","DF",18,1,2,3,13,15,86.7,8,8,100,2,2,100,3,5,60,0,1,1,15,0,0,0,0,2,0,0,0,19,2,2,100,0,0
"Daniele Baselli","Torino","ITA","MF",NA,28,7,25,9,163,217,75.1,78,94,83,29,39,74.4,51,68,75,9,3,0,190,24,10,2,2,14,0,12,3,273,7,4,57.1,3,42.9
"Daniele Rugani","Cagliari","ITA","DF",NA,26,4,36,5,402,508,79.1,171,198,86.4,33,70,47.1,189,220,85.9,3,2,0,483,24,20,0,1,5,4,0,1,635,1,1,100,0,0
"Daniele Verde","Spezia","ITA","FW",NA,24,28,30,88,317,411,77.1,172,200,86,30,58,51.7,113,144,78.5,10,9,0,375,36,3,1,6,45,15,18,0,500,17,7,41.2,10,58.8
"Danilo","Juventus","BRA","DF","MF",29,59,240,55,2184,2479,88.1,873,937,93.2,191,271,70.5,1094,1196,91.5,25,35,14,2272,201,52,2,16,39,149,0,6,2744,25,22,88,3,12
"Danilo Cataldi","Lazio","ITA","MF",NA,25,12,43,14,351,429,81.8,168,180,93.3,31,67,46.3,140,163,85.9,5,7,3,387,41,16,1,3,30,4,19,1,466,9,8,88.9,1,11.1
"Danilo D'Ambrosio","Inter","ITA","DF",NA,31,5,35,20,431,476,90.5,180,191,94.2,27,37,73,200,210,95.2,3,1,1,436,38,19,0,2,8,19,0,2,544,7,4,57.1,3,42.9
"Danilo Larangeira","Bologna","BRA","DF",NA,36,12,108,4,1414,1767,80,386,428,90.2,262,448,58.5,759,854,88.9,9,6,0,1647,107,101,3,17,2,5,0,13,2083,3,2,66.7,1,33.3
"Darko Lazović","Hellas Verona","SRB","DF","MF",29,68,156,198,1002,1389,72.1,550,628,87.6,66,140,47.1,367,515,71.3,35,59,17,1129,238,15,0,4,125,202,21,22,1606,39,20,51.3,19,48.7
"Davide Biraschi","Genoa","ITA","DF",NA,26,9,39,20,405,518,78.2,175,198,88.4,29,65,44.6,197,232,84.9,0,6,2,449,64,10,0,3,13,54,0,5,626,15,6,40,9,60
"Davide Calabria","Milan","ITA","DF",NA,23,60,169,110,1384,1792,77.2,664,726,91.5,141,279,50.5,558,699,79.8,21,33,11,1519,259,38,0,11,69,221,0,14,2139,35,20,57.1,15,42.9
"Davide Faraoni","Hellas Verona","ITA","DF",NA,28,26,132,100,1024,1447,70.8,446,527,84.6,104,216,48.1,454,611,74.3,21,30,9,1163,274,30,0,6,62,244,0,10,1845,45,17,37.8,28,62.2
"Davide Santon","Roma","ITA","DF",NA,29,17,19,31,246,281,87.5,116,122,95.1,14,29,48.3,110,120,91.7,5,7,3,235,46,4,0,1,16,42,0,0,338,10,7,70,3,30
"Davide Zappacosta","Genoa","ITA","DF",NA,28,88,38,166,859,1090,78.8,500,551,90.7,43,94,45.7,278,345,80.6,12,17,9,870,216,9,0,2,83,204,3,4,1375,77,32,41.6,45,58.4
"Dejan Kulusevski","Juventus","SWE","MF","FW",20,104,70,202,588,767,76.7,340,398,85.4,26,49,53.1,195,235,83,52,30,8,733,29,8,3,2,59,3,16,5,1022,72,43,59.7,29,40.3
"Denis Drăguș","Crotone","ROU","FW","MF",21,6,9,17,48,69,69.6,26,35,74.3,2,6,33.3,14,17,82.4,0,4,0,67,2,0,0,2,2,0,0,0,97,8,5,62.5,3,37.5
"Dennis Man","Parma","ROU","FW","MF",21,22,38,56,220,262,84,120,141,85.1,15,19,78.9,72,82,87.8,5,12,3,260,2,0,0,3,7,1,1,0,345,18,13,72.2,5,27.8
"Destiny Udogie","Hellas Verona","ITA","DF","MF",17,2,7,7,102,122,83.6,65,71,91.5,5,7,71.4,30,36,83.3,1,0,0,112,10,4,0,0,1,6,0,0,141,4,2,50,2,50
"Diego Demme","Napoli","GER","MF",NA,28,27,117,26,1110,1254,88.5,572,604,94.7,94,125,75.2,413,456,90.6,20,15,1,1225,23,22,2,5,5,1,0,6,1412,14,7,50,7,50
"Diego Farias","Spezia","BRA","FW",NA,30,47,67,131,530,654,81,268,311,86.2,52,62,83.9,199,241,82.6,32,19,3,637,13,4,1,7,21,5,4,4,784,26,18,69.2,8,30.8
"Diego Godín","Cagliari","URU","DF",NA,34,23,91,9,1296,1557,83.2,406,446,91,210,318,66,670,758,88.4,7,4,1,1453,97,86,0,4,2,3,0,7,1862,17,16,94.1,1,5.9
"Diogo Dalot","Milan","POR","DF",NA,21,28,39,47,467,620,75.3,195,224,87.1,61,102,59.8,208,270,77,9,14,8,511,107,7,1,6,34,97,3,2,773,12,9,75,3,25
"Djavan Anderson","Lazio","NED","DF",NA,25,2,0,4,23,32,71.9,15,19,78.9,0,2,0,7,8,87.5,0,0,0,25,7,0,0,0,2,7,0,0,37,2,0,0,2,100
"Domenico Berardi","Sassuolo","ITA","FW",NA,25,101,164,272,984,1310,75.1,474,543,87.3,105,206,51,379,472,80.3,58,84,13,1202,102,39,7,11,117,5,58,6,1660,63,30,47.6,33,52.4
"Domenico Criscito","Genoa","ITA","DF",NA,33,39,83,18,872,1086,80.3,353,390,90.5,106,199,53.3,395,454,87,6,12,4,995,82,48,0,5,27,33,1,9,1279,8,4,50,4,50
"Dries Mertens","Napoli","BEL","FW","MF",33,28,67,93,352,488,72.1,187,215,87,21,58,36.2,121,158,76.6,36,18,4,428,58,8,3,2,64,0,26,2,615,22,11,50,11,50
"Dušan Vlahović","Fiorentina","SRB","FW",NA,20,36,31,213,394,616,64,240,330,72.7,20,34,58.8,111,175,63.4,18,9,0,586,29,2,0,11,21,0,0,1,987,54,27,50,27,50
"Duván Zapata","Atalanta","COL","FW",NA,29,88,48,329,614,817,75.2,394,465,84.7,25,43,58.1,163,210,77.6,42,23,3,758,56,1,0,5,48,5,0,3,1214,85,34,40,51,60
"Ebrima Colley","Hellas Verona","GAM","MF","FW",20,28,22,95,183,255,71.8,119,144,82.6,7,12,58.3,47,71,66.2,7,6,0,249,5,0,1,1,12,1,0,1,371,31,18,58.1,13,41.9
"Ebrima Darboe","Roma","GAM","MF",NA,19,3,23,2,248,264,93.9,102,107,95.3,24,27,88.9,119,123,96.7,2,0,0,260,4,4,0,1,0,0,0,0,289,4,3,75,1,25
"Eddie Salcedo","Hellas Verona","ITA","MF","FW",18,13,29,53,181,270,67,117,149,78.5,5,16,31.3,50,71,70.4,5,10,1,255,14,0,0,0,18,12,1,1,371,15,10,66.7,5,33.3
"Edin Džeko","Roma","BIH","FW",NA,34,50,53,174,338,512,66,197,264,74.6,26,39,66.7,96,135,71.1,29,19,0,464,42,0,0,8,16,3,0,6,731,55,27,49.1,28,50.9
"Edoardo Goldaniga","Genoa","ITA","DF",NA,26,21,68,41,650,893,72.8,286,327,87.5,69,154,44.8,289,380,76.1,7,13,7,791,98,19,1,5,33,79,0,4,1075,11,6,54.5,5,45.5
"Eduardo Henrique","Crotone","BRA","MF",NA,25,15,43,34,325,398,81.7,182,205,88.8,14,25,56,111,130,85.4,6,4,0,389,9,6,0,0,3,2,0,0,479,20,13,65,7,35
"Eldor Shomurodov","Genoa","UZB","FW",NA,25,33,32,133,329,483,68.1,202,258,78.3,12,20,60,78,117,66.7,20,9,2,469,13,0,1,0,15,0,0,1,718,34,15,44.1,19,55.9
"Elif Elmas","Napoli","MKD","MF","FW",20,27,18,35,319,355,89.9,204,220,92.7,17,19,89.5,88,96,91.7,12,3,1,348,6,3,0,0,5,2,1,1,446,16,12,75,4,25
"Elseid Hysaj","Napoli","ALB","DF",NA,26,49,86,49,1029,1226,83.9,586,650,90.2,73,118,61.9,330,382,86.4,15,10,1,1049,172,27,2,9,18,145,0,5,1407,33,22,66.7,11,33.3
"Emanuel Vignato","Bologna","ITA","FW","MF",19,43,79,81,526,713,73.8,279,324,86.1,51,86,59.3,177,241,73.4,26,19,3,649,64,13,4,3,61,24,27,0,826,38,23,60.5,15,39.5
"Emmanuel Gyasi","Spezia","GHA","FW",NA,26,70,69,250,775,942,82.3,495,551,89.8,29,45,64.4,205,253,81,27,29,4,931,8,1,1,4,30,4,1,3,1196,69,41,59.4,28,40.6
"Emmanuel Rivière","Crotone","FRA","FW",NA,30,7,6,43,108,149,72.5,63,83,75.9,4,5,80,30,36,83.3,5,0,0,144,4,0,0,1,1,0,0,1,211,9,5,55.6,4,44.4
"Erick Pulgar","Fiorentina","CHI","MF",NA,26,6,94,12,933,1152,81,400,442,90.5,111,199,55.8,392,438,89.5,21,10,5,1021,130,71,1,17,80,3,43,1,1366,15,11,73.3,4,26.7
"Ernesto Torregrossa","Sampdoria","VEN","FW",NA,28,3,3,14,32,43,74.4,23,29,79.3,1,2,50,4,5,80,3,1,0,40,3,2,0,0,0,0,0,0,68,5,3,60,2,40
"Fabián Ruiz Peña","Napoli","ESP","MF",NA,24,61,226,80,1884,2110,89.3,924,989,93.4,244,298,81.9,656,706,92.9,40,39,2,2036,69,59,0,38,23,3,7,5,2380,34,28,82.4,6,17.6
"Fabio Depaoli","Benevento","ITA","DF",NA,23,4,34,25,290,411,70.6,131,154,85.1,31,69,44.9,121,154,78.6,8,13,7,15,1,1,0,0,2,0,0,0,544,9,5,55.6,4,44.4
"Fabio Depaoli","Benevento","ITA","DF",NA,23,4,34,25,290,411,70.6,131,154,85.1,31,69,44.9,121,154,78.6,8,13,7,15,1,1,0,0,2,0,0,0,125,2,1,50,1,50
"Fabio Depaoli","Benevento","ITA","DF",NA,23,4,34,25,290,411,70.6,131,154,85.1,31,69,44.9,121,154,78.6,8,13,7,15,1,1,0,0,2,0,0,0,25,1,1,100,0,0
"Fabio Depaoli","Atalanta","ITA","DF",NA,23,3,8,22,81,99,81.8,51,56,91.1,3,6,50,22,26,84.6,3,0,0,15,1,1,0,0,2,0,0,0,544,9,5,55.6,4,44.4
"Fabio Depaoli","Atalanta","ITA","DF",NA,23,3,8,22,81,99,81.8,51,56,91.1,3,6,50,22,26,84.6,3,0,0,15,1,1,0,0,2,0,0,0,125,2,1,50,1,50
"Fabio Depaoli","Atalanta","ITA","DF",NA,23,3,8,22,81,99,81.8,51,56,91.1,3,6,50,22,26,84.6,3,0,0,15,1,1,0,0,2,0,0,0,25,1,1,100,0,0
"Fabio Depaoli","Sampdoria","ITA","MF",NA,23,2,2,9,10,16,62.5,7,10,70,2,2,100,1,2,50,1,0,0,86,12,0,0,0,1,12,0,1,544,9,5,55.6,4,44.4
"Fabio Depaoli","Sampdoria","ITA","MF",NA,23,2,2,9,10,16,62.5,7,10,70,2,2,100,1,2,50,1,0,0,86,12,0,0,0,1,12,0,1,125,2,1,50,1,50
"Fabio Depaoli","Sampdoria","ITA","MF",NA,23,2,2,9,10,16,62.5,7,10,70,2,2,100,1,2,50,1,0,0,86,12,0,0,0,1,12,0,1,25,1,1,100,0,0
"Fabio Depaoli","Benevento","ITA","DF",NA,23,4,34,25,10,16,62.5,7,10,70,2,2,100,1,2,50,1,0,0,330,78,9,1,6,23,69,0,3,544,9,5,55.6,4,44.4
"Fabio Depaoli","Benevento","ITA","DF",NA,23,4,34,25,10,16,62.5,7,10,70,2,2,100,1,2,50,1,0,0,330,78,9,1,6,23,69,0,3,125,2,1,50,1,50
"Fabio Depaoli","Benevento","ITA","DF",NA,23,4,34,25,10,16,62.5,7,10,70,2,2,100,1,2,50,1,0,0,330,78,9,1,6,23,69,0,3,25,1,1,100,0,0
"Fabio Depaoli","Benevento","ITA","DF",NA,23,4,34,25,290,411,70.6,131,154,85.1,31,69,44.9,121,154,78.6,8,13,7,330,78,9,1,6,23,69,0,3,544,9,5,55.6,4,44.4
"Fabio Depaoli","Benevento","ITA","DF",NA,23,4,34,25,290,411,70.6,131,154,85.1,31,69,44.9,121,154,78.6,8,13,7,330,78,9,1,6,23,69,0,3,125,2,1,50,1,50
"Fabio Depaoli","Benevento","ITA","DF",NA,23,4,34,25,290,411,70.6,131,154,85.1,31,69,44.9,121,154,78.6,8,13,7,330,78,9,1,6,23,69,0,3,25,1,1,100,0,0
"Fabio Depaoli","Sampdoria","ITA","MF",NA,23,2,2,9,81,99,81.8,51,56,91.1,3,6,50,22,26,84.6,3,0,0,86,12,0,0,0,1,12,0,1,544,9,5,55.6,4,44.4
"Fabio Depaoli","Sampdoria","ITA","MF",NA,23,2,2,9,81,99,81.8,51,56,91.1,3,6,50,22,26,84.6,3,0,0,86,12,0,0,0,1,12,0,1,125,2,1,50,1,50
"Fabio Depaoli","Sampdoria","ITA","MF",NA,23,2,2,9,81,99,81.8,51,56,91.1,3,6,50,22,26,84.6,3,0,0,86,12,0,0,0,1,12,0,1,25,1,1,100,0,0
"Fabio Depaoli","Sampdoria","ITA","MF",NA,23,2,2,9,10,16,62.5,7,10,70,2,2,100,1,2,50,1,0,0,330,78,9,1,6,23,69,0,3,544,9,5,55.6,4,44.4
"Fabio Depaoli","Sampdoria","ITA","MF",NA,23,2,2,9,10,16,62.5,7,10,70,2,2,100,1,2,50,1,0,0,330,78,9,1,6,23,69,0,3,125,2,1,50,1,50
"Fabio Depaoli","Sampdoria","ITA","MF",NA,23,2,2,9,10,16,62.5,7,10,70,2,2,100,1,2,50,1,0,0,330,78,9,1,6,23,69,0,3,25,1,1,100,0,0
"Fabio Depaoli","Atalanta","ITA","DF",NA,23,3,8,22,290,411,70.6,131,154,85.1,31,69,44.9,121,154,78.6,8,13,7,86,12,0,0,0,1,12,0,1,544,9,5,55.6,4,44.4
"Fabio Depaoli","Atalanta","ITA","DF",NA,23,3,8,22,290,411,70.6,131,154,85.1,31,69,44.9,121,154,78.6,8,13,7,86,12,0,0,0,1,12,0,1,125,2,1,50,1,50
"Fabio Depaoli","Atalanta","ITA","DF",NA,23,3,8,22,290,411,70.6,131,154,85.1,31,69,44.9,121,154,78.6,8,13,7,86,12,0,0,0,1,12,0,1,25,1,1,100,0,0
"Fabio Depaoli","Benevento","ITA","DF",NA,23,4,34,25,290,411,70.6,131,154,85.1,31,69,44.9,121,154,78.6,8,13,7,86,12,0,0,0,1,12,0,1,544,9,5,55.6,4,44.4
"Fabio Depaoli","Benevento","ITA","DF",NA,23,4,34,25,290,411,70.6,131,154,85.1,31,69,44.9,121,154,78.6,8,13,7,86,12,0,0,0,1,12,0,1,125,2,1,50,1,50
"Fabio Depaoli","Benevento","ITA","DF",NA,23,4,34,25,290,411,70.6,131,154,85.1,31,69,44.9,121,154,78.6,8,13,7,86,12,0,0,0,1,12,0,1,25,1,1,100,0,0
"Fabio Depaoli","Benevento","ITA","DF",NA,23,4,34,25,10,16,62.5,7,10,70,2,2,100,1,2,50,1,0,0,86,12,0,0,0,1,12,0,1,544,9,5,55.6,4,44.4
"Fabio Depaoli","Benevento","ITA","DF",NA,23,4,34,25,10,16,62.5,7,10,70,2,2,100,1,2,50,1,0,0,86,12,0,0,0,1,12,0,1,125,2,1,50,1,50
"Fabio Depaoli","Benevento","ITA","DF",NA,23,4,34,25,10,16,62.5,7,10,70,2,2,100,1,2,50,1,0,0,86,12,0,0,0,1,12,0,1,25,1,1,100,0,0
"Fabio Depaoli","Sampdoria","ITA","MF",NA,23,2,2,9,10,16,62.5,7,10,70,2,2,100,1,2,50,1,0,0,15,1,1,0,0,2,0,0,0,544,9,5,55.6,4,44.4
"Fabio Depaoli","Sampdoria","ITA","MF",NA,23,2,2,9,10,16,62.5,7,10,70,2,2,100,1,2,50,1,0,0,15,1,1,0,0,2,0,0,0,125,2,1,50,1,50
"Fabio Depaoli","Sampdoria","ITA","MF",NA,23,2,2,9,10,16,62.5,7,10,70,2,2,100,1,2,50,1,0,0,15,1,1,0,0,2,0,0,0,25,1,1,100,0,0
"Fabio Depaoli","Atalanta","ITA","DF",NA,23,3,8,22,10,16,62.5,7,10,70,2,2,100,1,2,50,1,0,0,15,1,1,0,0,2,0,0,0,544,9,5,55.6,4,44.4
"Fabio Depaoli","Atalanta","ITA","DF",NA,23,3,8,22,10,16,62.5,7,10,70,2,2,100,1,2,50,1,0,0,15,1,1,0,0,2,0,0,0,125,2,1,50,1,50
"Fabio Depaoli","Atalanta","ITA","DF",NA,23,3,8,22,10,16,62.5,7,10,70,2,2,100,1,2,50,1,0,0,15,1,1,0,0,2,0,0,0,25,1,1,100,0,0
"Fabio Depaoli","Benevento","ITA","DF",NA,23,4,34,25,10,16,62.5,7,10,70,2,2,100,1,2,50,1,0,0,15,1,1,0,0,2,0,0,0,544,9,5,55.6,4,44.4
"Fabio Depaoli","Benevento","ITA","DF",NA,23,4,34,25,10,16,62.5,7,10,70,2,2,100,1,2,50,1,0,0,15,1,1,0,0,2,0,0,0,125,2,1,50,1,50
"Fabio Depaoli","Benevento","ITA","DF",NA,23,4,34,25,10,16,62.5,7,10,70,2,2,100,1,2,50,1,0,0,15,1,1,0,0,2,0,0,0,25,1,1,100,0,0
"Fabio Depaoli","Atalanta","ITA","DF",NA,23,3,8,22,10,16,62.5,7,10,70,2,2,100,1,2,50,1,0,0,86,12,0,0,0,1,12,0,1,544,9,5,55.6,4,44.4
"Fabio Depaoli","Atalanta","ITA","DF",NA,23,3,8,22,10,16,62.5,7,10,70,2,2,100,1,2,50,1,0,0,86,12,0,0,0,1,12,0,1,125,2,1,50,1,50
